Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Rating,Location,Customer Feedback Type,Price Range,Discount Applied,Product Availability,Order Accuracy
ORD001862,CUST8487,Blinkit,31:29.5,32,Personal Care,1368,"Not fresh, disappointed.",2,No,Yes,4.1,Delhi,Negative,Medium,No,In Stock,Correct
ORD004504,CUST3924,Swiggy Instamart,17:29.5,12,Dairy,680,"Horrible experience, never ordering again.",1,No,Yes,1.7,Chennai,Positive,Medium,No,Out of Stock,Incorrect
ORD004952,CUST5355,Blinkit,06:29.5,35,Fruits & Vegetables,174,Very satisfied with the service.,5,No,No,2.1,Chennai,Neutral,Medium,No,Out of Stock,Incorrect
ORD004506,CUST6142,JioMart,48:29.5,36,Grocery,774,Quick and reliable!,5,No,No,2.5,Kolkata,Negative,Medium,No,In Stock,Incorrect
ORD000438,CUST4501,Blinkit,57:29.5,31,Personal Care,173,Excellent experience!,5,No,No,4.8,Delhi,Neutral,Low,Yes,In Stock,Correct
ORD004508,CUST4580,JioMart,57:29.5,34,Snacks,407,Delivery person was rude.,2,No,Yes,4.8,Chennai,Positive,Low,Yes,In Stock,Correct
ORD004509,CUST5408,Blinkit,18:29.5,20,Snacks,151,Excellent experience!,5,No,No,3.2,Lucknow,Negative,Low,Yes,In Stock,Correct
ORD004510,CUST3994,Swiggy Instamart,19:29.5,24,Snacks,54,"Easy to order, loved it!",5,No,No,2.3,Lucknow,Negative,Low,Yes,Out of Stock,Correct
ORD002659,CUST8272,Blinkit,53:29.5,38,Grocery,1368,"Horrible experience, never ordering again.",1,No,Yes,1.2,Lucknow,Positive,Medium,Yes,In Stock,Correct
ORD001625,CUST6759,Blinkit,33:29.5,28,Grocery,1377,Quick and reliable!,5,No,No,3.5,Kolkata,Positive,Low,No,Out of Stock,Incorrect
ORD003526,CUST6509,Blinkit,12:29.5,46,Dairy,170,"Horrible experience, never ordering again.",1,Yes,Yes,2.6,Chennai,Positive,High,No,Out of Stock,Incorrect
ORD004514,CUST4847,Swiggy Instamart,38:29.5,33,Dairy,395,Delivery person was rude.,2,No,Yes,3.5,Delhi,Neutral,Low,No,In Stock,Correct
ORD002202,CUST4948,Blinkit,08:29.5,38,Snacks,169,Packaging could be better.,3,No,No,2.2,Hyderabad,Negative,Low,Yes,In Stock,Correct
ORD004516,CUST5348,Swiggy Instamart,30:29.5,21,Snacks,324,Quick and reliable!,5,No,No,4.5,Delhi,Negative,Low,No,Out of Stock,Incorrect
ORD004517,CUST4387,JioMart,28:29.5,32,Beverages,289,Good quality products.,4,No,No,2.7,Delhi,Negative,Low,Yes,In Stock,Correct
ORD004518,CUST4755,Blinkit,23:29.5,48,Beverages,699,"Very late delivery, not happy.",2,Yes,Yes,4,Hyderabad,Positive,Medium,No,In Stock,Incorrect
ORD004519,CUST4322,Swiggy Instamart,56:29.5,26,Fruits & Vegetables,183,Quick and reliable!,5,No,No,3.2,Pune,Negative,Low,No,Out of Stock,Incorrect
ORD004520,CUST5091,Swiggy Instamart,55:29.5,40,Beverages,710,"Fast delivery, great service!",5,No,No,2.4,Chennai,Neutral,Medium,No,Out of Stock,Incorrect
ORD004521,CUST6833,Blinkit,33:29.5,32,Personal Care,841,Wrong item delivered.,1,No,Yes,1.4,Mumbai,Negative,Medium,Yes,In Stock,Incorrect
ORD004522,CUST3555,JioMart,34:29.5,33,Beverages,110,"Fast delivery, great service!",5,No,No,3,Mumbai,Negative,Low,No,In Stock,Incorrect
ORD004523,CUST2747,Swiggy Instamart,01:29.5,29,Grocery,529,Delivery person was rude.,2,No,Yes,1.4,Kolkata,Negative,Medium,Yes,Out of Stock,Correct
ORD002111,CUST9866,Blinkit,13:29.5,32,Personal Care,167,"Fast delivery, great service!",5,No,No,1,Ahmedabad,Neutral,High,Yes,Out of Stock,Incorrect
ORD004525,CUST2285,JioMart,38:29.5,28,Snacks,464,Good quality products.,4,No,No,1.1,Bangalore,Neutral,Low,No,Out of Stock,Incorrect
ORD004526,CUST9071,Swiggy Instamart,33:29.5,36,Grocery,202,"Very late delivery, not happy.",2,No,Yes,3.9,Chennai,Positive,Low,No,In Stock,Correct
ORD004527,CUST1108,Swiggy Instamart,32:29.5,39,Dairy,160,Quick and reliable!,5,No,No,4.6,Ahmedabad,Neutral,Low,Yes,In Stock,Correct
ORD004528,CUST9871,JioMart,05:29.5,40,Personal Care,1210,Quick and reliable!,5,No,No,5,Hyderabad,Positive,High,Yes,Out of Stock,Correct
ORD004529,CUST1692,JioMart,16:29.5,35,Fruits & Vegetables,586,Quick and reliable!,5,No,No,1.8,Ahmedabad,Neutral,Medium,Yes,In Stock,Incorrect
ORD004959,CUST9511,Blinkit,47:29.5,39,Grocery,1380,Quick and reliable!,5,No,No,1.8,Delhi,Positive,Low,Yes,In Stock,Correct
ORD002467,CUST3219,Blinkit,56:29.5,40,Snacks,165,Good quality products.,4,No,No,4.7,Hyderabad,Neutral,Medium,Yes,In Stock,Incorrect
ORD004532,CUST6167,Swiggy Instamart,22:29.5,25,Fruits & Vegetables,476,"Very late delivery, not happy.",2,No,Yes,4.6,Ahmedabad,Negative,Low,Yes,Out of Stock,Incorrect
ORD004533,CUST9066,JioMart,05:29.5,33,Personal Care,1164,"Horrible experience, never ordering again.",1,No,Yes,4.8,Delhi,Negative,High,No,In Stock,Incorrect
ORD004534,CUST5501,JioMart,57:29.5,33,Grocery,418,"Not fresh, disappointed.",2,No,Yes,2.5,Bangalore,Negative,Low,Yes,In Stock,Incorrect
ORD004535,CUST9041,JioMart,41:29.5,33,Dairy,645,"Horrible experience, never ordering again.",1,No,Yes,2.6,Hyderabad,Positive,Medium,Yes,In Stock,Correct
ORD004536,CUST3996,Swiggy Instamart,57:29.5,41,Beverages,144,Excellent experience!,5,Yes,No,3.4,Lucknow,Neutral,Low,Yes,Out of Stock,Correct
ORD004537,CUST9374,JioMart,13:29.5,30,Dairy,577,"Very late delivery, not happy.",2,No,Yes,2.9,Hyderabad,Positive,Medium,No,Out of Stock,Incorrect
ORD004538,CUST5591,JioMart,08:29.5,16,Fruits & Vegetables,234,"Not fresh, disappointed.",2,No,Yes,4.4,Bangalore,Negative,Low,No,In Stock,Correct
ORD004539,CUST7518,Swiggy Instamart,58:29.5,9,Fruits & Vegetables,662,Quick and reliable!,5,No,No,3,Delhi,Positive,Medium,No,In Stock,Correct
ORD004540,CUST4638,Blinkit,00:29.5,31,Beverages,819,"Horrible experience, never ordering again.",1,No,Yes,4.1,Chennai,Positive,Medium,Yes,Out of Stock,Incorrect
ORD003799,CUST1190,Blinkit,41:29.5,36,Personal Care,1383,"Easy to order, loved it!",5,No,No,4.4,Mumbai,Neutral,Low,Yes,Out of Stock,Correct
ORD004542,CUST1887,Swiggy Instamart,34:29.5,27,Fruits & Vegetables,96,"Horrible experience, never ordering again.",1,No,Yes,4.5,Lucknow,Positive,Low,No,Out of Stock,Incorrect
ORD004543,CUST9613,JioMart,39:29.5,48,Personal Care,730,Excellent experience!,5,Yes,No,4.9,Lucknow,Positive,Medium,No,In Stock,Incorrect
ORD004544,CUST7933,Swiggy Instamart,56:29.5,31,Fruits & Vegetables,374,Items missing from order.,2,No,Yes,4.9,Hyderabad,Neutral,Low,Yes,Out of Stock,Correct
ORD000581,CUST8758,Blinkit,16:29.5,25,Beverages,164,"Not fresh, disappointed.",2,No,Yes,3.3,Kolkata,Negative,Low,Yes,In Stock,Correct
ORD002489,CUST6339,Blinkit,16:29.5,24,Fruits & Vegetables,164,Very satisfied with the service.,5,No,No,1.9,Bangalore,Negative,Low,No,Out of Stock,Correct
ORD004547,CUST1533,Swiggy Instamart,59:29.5,45,Snacks,218,Wrong item delivered.,1,Yes,Yes,3.3,Hyderabad,Neutral,Low,Yes,Out of Stock,Incorrect
ORD004548,CUST9232,Swiggy Instamart,07:29.5,25,Personal Care,696,Items missing from order.,2,No,Yes,3.9,Pune,Negative,Medium,No,In Stock,Incorrect
ORD000780,CUST9199,Blinkit,15:29.5,26,Personal Care,1407,"Easy to order, loved it!",5,No,No,2.3,Ahmedabad,Positive,Medium,No,In Stock,Correct
ORD004550,CUST7450,Swiggy Instamart,48:29.5,35,Grocery,1063,Wrong item delivered.,1,No,Yes,2,Chennai,Neutral,High,Yes,Out of Stock,Incorrect
ORD003021,CUST7767,Blinkit,48:29.5,54,Fruits & Vegetables,164,Very satisfied with the service.,5,Yes,No,2.5,Mumbai,Positive,Medium,Yes,In Stock,Correct
ORD004552,CUST8490,Swiggy Instamart,55:29.5,33,Snacks,197,"Fast delivery, great service!",5,No,No,1,Pune,Positive,Low,Yes,Out of Stock,Incorrect
ORD004553,CUST2972,Swiggy Instamart,03:29.5,44,Fruits & Vegetables,323,"Very late delivery, not happy.",2,Yes,Yes,4.8,Jaipur,Positive,Low,No,In Stock,Correct
ORD004554,CUST9490,Swiggy Instamart,36:29.5,28,Personal Care,1351,"Very late delivery, not happy.",2,No,Yes,3.1,Hyderabad,Positive,High,Yes,Out of Stock,Incorrect
ORD004555,CUST8537,Blinkit,02:29.5,31,Fruits & Vegetables,467,Good quality products.,4,No,No,4.5,Jaipur,Positive,Low,Yes,Out of Stock,Correct
ORD004556,CUST6171,Swiggy Instamart,20:29.5,57,Snacks,402,Packaging could be better.,3,Yes,No,4.4,Lucknow,Neutral,Low,Yes,In Stock,Correct
ORD003328,CUST8715,Blinkit,23:29.5,28,Dairy,162,Wrong item delivered.,1,No,Yes,5,Jaipur,Positive,Medium,Yes,In Stock,Correct
ORD004558,CUST1193,Blinkit,43:29.5,42,Dairy,557,Good quality products.,4,Yes,No,1.7,Mumbai,Negative,Medium,Yes,In Stock,Correct
ORD004559,CUST4452,Swiggy Instamart,56:29.5,27,Fruits & Vegetables,668,Good quality products.,4,No,No,3.8,Mumbai,Positive,Medium,No,In Stock,Correct
ORD004560,CUST7216,Swiggy Instamart,47:29.5,24,Dairy,279,"Horrible experience, never ordering again.",1,No,Yes,3,Mumbai,Negative,Low,No,Out of Stock,Incorrect
ORD000727,CUST2940,Blinkit,03:29.5,27,Dairy,160,Delivery person was rude.,2,No,Yes,4.3,Pune,Neutral,High,Yes,In Stock,Incorrect
ORD000648,CUST9464,Blinkit,15:29.5,27,Grocery,1412,Packaging could be better.,3,No,No,3.5,Delhi,Neutral,Low,Yes,Out of Stock,Correct
ORD004563,CUST6924,JioMart,53:29.5,28,Personal Care,853,Very satisfied with the service.,5,No,No,1.9,Pune,Positive,Medium,Yes,In Stock,Incorrect
ORD002103,CUST5169,Blinkit,14:29.5,47,Personal Care,1418,Wrong item delivered.,1,Yes,Yes,4.2,Jaipur,Neutral,Low,Yes,In Stock,Correct
ORD004565,CUST4066,JioMart,17:29.5,12,Personal Care,664,"Very late delivery, not happy.",2,No,Yes,4.7,Lucknow,Negative,Medium,No,In Stock,Correct
ORD004566,CUST9987,JioMart,32:29.5,10,Snacks,444,Delivery person was rude.,2,No,Yes,1.2,Hyderabad,Positive,Low,Yes,In Stock,Incorrect
ORD004567,CUST5306,JioMart,00:29.5,33,Grocery,328,Good quality products.,4,No,No,4.7,Jaipur,Positive,Low,Yes,In Stock,Correct
ORD004568,CUST4885,Swiggy Instamart,12:29.5,19,Grocery,1036,Quick and reliable!,5,No,No,2.7,Bangalore,Positive,High,Yes,Out of Stock,Incorrect
ORD004569,CUST5413,Swiggy Instamart,03:29.5,12,Personal Care,1573,Wrong item delivered.,1,No,Yes,1.9,Delhi,Negative,High,No,In Stock,Correct
ORD004570,CUST8722,Blinkit,06:29.5,21,Fruits & Vegetables,325,Excellent experience!,5,No,No,3.9,Hyderabad,Positive,Low,No,In Stock,Incorrect
ORD004571,CUST6621,JioMart,09:29.5,10,Beverages,683,"Fast delivery, great service!",5,No,No,3.6,Jaipur,Positive,Medium,No,In Stock,Correct
ORD004572,CUST6995,Swiggy Instamart,19:29.5,23,Snacks,206,Very satisfied with the service.,5,No,No,1.7,Chennai,Negative,Low,Yes,In Stock,Correct
ORD004573,CUST4013,Swiggy Instamart,45:29.5,23,Fruits & Vegetables,590,"Fast delivery, great service!",5,No,No,1.7,Bangalore,Negative,Medium,No,Out of Stock,Incorrect
ORD004574,CUST9171,Swiggy Instamart,26:29.5,35,Fruits & Vegetables,679,"Easy to order, loved it!",5,No,No,3.6,Hyderabad,Neutral,Medium,No,In Stock,Correct
ORD004575,CUST7945,Swiggy Instamart,09:29.5,31,Dairy,317,Delivery person was rude.,2,No,Yes,3.3,Hyderabad,Positive,Low,Yes,Out of Stock,Incorrect
ORD004576,CUST4449,Swiggy Instamart,54:29.5,25,Snacks,272,Wrong item delivered.,1,No,Yes,3.6,Pune,Negative,Low,Yes,Out of Stock,Correct
ORD004577,CUST7866,JioMart,09:29.5,36,Personal Care,382,Packaging could be better.,3,No,No,2.6,Lucknow,Neutral,Low,Yes,Out of Stock,Correct
ORD004578,CUST7099,JioMart,27:29.5,17,Beverages,341,Very satisfied with the service.,5,No,No,2.8,Ahmedabad,Positive,Low,Yes,In Stock,Incorrect
ORD004579,CUST6981,JioMart,38:29.5,25,Fruits & Vegetables,470,"Horrible experience, never ordering again.",1,No,Yes,3.7,Kolkata,Positive,Low,Yes,Out of Stock,Correct
ORD004580,CUST7563,JioMart,57:29.5,22,Grocery,1294,"Horrible experience, never ordering again.",1,No,Yes,1.7,Delhi,Negative,High,No,Out of Stock,Correct
ORD001057,CUST2902,Blinkit,25:29.5,34,Personal Care,1448,Wrong item delivered.,1,No,Yes,1.8,Mumbai,Positive,Medium,Yes,In Stock,Correct
ORD004582,CUST8384,JioMart,07:29.5,9,Beverages,999,"Fast delivery, great service!",5,No,No,3.3,Ahmedabad,Neutral,Medium,No,In Stock,Correct
ORD004583,CUST3947,Swiggy Instamart,33:29.5,52,Fruits & Vegetables,497,Delivery person was rude.,2,Yes,Yes,1.3,Delhi,Negative,Low,Yes,Out of Stock,Incorrect
ORD004584,CUST3148,JioMart,16:29.5,33,Beverages,244,Good quality products.,4,No,No,1.4,Hyderabad,Negative,Low,Yes,In Stock,Correct
ORD002645,CUST6154,Blinkit,22:29.5,35,Dairy,159,Good quality products.,4,No,No,2.7,Ahmedabad,Neutral,Low,No,Out of Stock,Incorrect
ORD004586,CUST2636,Swiggy Instamart,09:29.5,9,Dairy,267,Very satisfied with the service.,5,No,No,3.6,Hyderabad,Neutral,Low,No,Out of Stock,Incorrect
ORD004587,CUST5422,JioMart,06:29.5,32,Beverages,877,Very satisfied with the service.,5,No,No,2.4,Delhi,Neutral,Medium,No,Out of Stock,Correct
ORD004588,CUST4863,JioMart,32:29.5,27,Dairy,722,"Very late delivery, not happy.",2,No,Yes,3.7,Mumbai,Neutral,Medium,No,Out of Stock,Correct
ORD004589,CUST8081,JioMart,56:29.5,41,Personal Care,1810,"Very late delivery, not happy.",2,Yes,Yes,1.7,Delhi,Negative,High,Yes,In Stock,Correct
ORD004590,CUST7240,Swiggy Instamart,11:29.5,27,Personal Care,1429,Delivery person was rude.,2,No,Yes,3.6,Mumbai,Neutral,High,Yes,In Stock,Incorrect
ORD004591,CUST4212,Swiggy Instamart,15:29.5,26,Snacks,260,Delivery person was rude.,2,No,Yes,2.9,Hyderabad,Negative,Low,No,In Stock,Incorrect
ORD001819,CUST5609,Blinkit,24:29.5,43,Grocery,1451,"Horrible experience, never ordering again.",1,Yes,Yes,3.6,Hyderabad,Positive,Medium,No,Out of Stock,Incorrect
ORD004593,CUST3450,Swiggy Instamart,34:29.5,43,Personal Care,1124,"Fast delivery, great service!",5,Yes,No,1.2,Delhi,Negative,High,Yes,Out of Stock,Incorrect
ORD004594,CUST8749,Swiggy Instamart,19:29.5,14,Personal Care,1363,Good quality products.,4,No,No,4.6,Chennai,Positive,High,No,In Stock,Correct
ORD004595,CUST1159,JioMart,18:29.5,12,Fruits & Vegetables,697,Wrong item delivered.,1,No,Yes,2.7,Bangalore,Positive,Medium,Yes,In Stock,Incorrect
ORD004596,CUST3893,Swiggy Instamart,36:29.5,7,Dairy,405,Delivery person was rude.,2,No,Yes,3.5,Jaipur,Positive,Low,No,Out of Stock,Incorrect
ORD004597,CUST7906,JioMart,56:29.5,40,Fruits & Vegetables,503,Delivery person was rude.,2,No,Yes,4.5,Ahmedabad,Positive,Medium,No,In Stock,Incorrect
ORD004598,CUST9185,JioMart,36:29.5,39,Beverages,251,"Easy to order, loved it!",5,No,No,1,Pune,Positive,Low,No,Out of Stock,Correct
ORD004599,CUST3203,Swiggy Instamart,31:29.5,17,Personal Care,1144,Excellent experience!,5,No,No,3.5,Mumbai,Neutral,High,Yes,In Stock,Incorrect
ORD003418,CUST7484,Blinkit,41:29.5,31,Fruits & Vegetables,159,"Fast delivery, great service!",5,No,No,2.8,Lucknow,Positive,Medium,No,In Stock,Incorrect
ORD004601,CUST9748,Blinkit,23:29.5,39,Snacks,106,"Not fresh, disappointed.",2,No,Yes,3.6,Lucknow,Negative,Low,No,In Stock,Correct
ORD004602,CUST6172,Swiggy Instamart,21:29.5,15,Dairy,412,Items missing from order.,2,No,Yes,3.3,Jaipur,Positive,Low,Yes,Out of Stock,Correct
ORD004603,CUST8972,Blinkit,43:29.5,27,Grocery,592,Items missing from order.,2,No,Yes,3.4,Mumbai,Positive,Medium,Yes,Out of Stock,Incorrect
ORD004604,CUST5915,JioMart,34:29.5,24,Personal Care,568,Excellent experience!,5,No,No,1.5,Ahmedabad,Positive,Medium,No,Out of Stock,Incorrect
ORD004605,CUST5111,JioMart,05:29.5,62,Fruits & Vegetables,688,Wrong item delivered.,1,Yes,Yes,2.1,Bangalore,Positive,Medium,Yes,Out of Stock,Incorrect
ORD004606,CUST1781,Swiggy Instamart,51:29.5,28,Personal Care,1745,"Fast delivery, great service!",5,No,No,1.3,Ahmedabad,Neutral,High,No,Out of Stock,Incorrect
ORD002614,CUST2871,Blinkit,19:29.5,29,Snacks,158,"Easy to order, loved it!",5,No,No,3.9,Ahmedabad,Negative,Low,Yes,In Stock,Incorrect
ORD004067,CUST2433,Blinkit,31:29.5,26,Beverages,156,Excellent experience!,5,No,No,1.6,Bangalore,Neutral,Low,No,Out of Stock,Incorrect
ORD004609,CUST3676,JioMart,46:29.5,25,Dairy,248,"Not fresh, disappointed.",2,No,Yes,4,Pune,Negative,Low,No,Out of Stock,Correct
ORD004610,CUST1983,Swiggy Instamart,30:29.5,24,Snacks,321,"Not fresh, disappointed.",2,No,Yes,3.6,Pune,Negative,Low,Yes,Out of Stock,Incorrect
ORD002652,CUST4196,Blinkit,52:29.5,28,Grocery,1454,Quick and reliable!,5,No,No,2.7,Jaipur,Neutral,Medium,No,In Stock,Incorrect
ORD004612,CUST5166,Swiggy Instamart,31:29.5,30,Snacks,363,Wrong item delivered.,1,No,Yes,4.7,Bangalore,Neutral,Low,No,Out of Stock,Correct
ORD000728,CUST7818,Blinkit,33:29.5,22,Grocery,1463,"Not fresh, disappointed.",2,No,Yes,2.3,Lucknow,Negative,Low,Yes,Out of Stock,Incorrect
ORD004614,CUST2577,JioMart,38:29.5,35,Snacks,380,Items missing from order.,2,No,Yes,2.8,Mumbai,Negative,Low,No,In Stock,Correct
ORD004615,CUST8370,JioMart,22:29.5,30,Fruits & Vegetables,445,"Horrible experience, never ordering again.",1,No,Yes,2.1,Mumbai,Negative,Low,Yes,Out of Stock,Incorrect
ORD004616,CUST6483,Swiggy Instamart,48:29.5,23,Grocery,1210,"Easy to order, loved it!",5,No,No,2.3,Hyderabad,Neutral,High,Yes,Out of Stock,Incorrect
ORD004617,CUST5256,JioMart,15:29.5,26,Dairy,743,Wrong item delivered.,1,No,Yes,2.2,Pune,Neutral,Medium,No,Out of Stock,Correct
ORD002644,CUST4065,Blinkit,54:29.5,11,Snacks,154,Excellent experience!,5,No,No,2.1,Ahmedabad,Neutral,Low,No,Out of Stock,Incorrect
ORD004619,CUST6903,JioMart,39:29.5,19,Snacks,186,"Easy to order, loved it!",5,No,No,3.5,Delhi,Neutral,Low,No,In Stock,Incorrect
ORD004620,CUST5222,Swiggy Instamart,54:29.5,19,Beverages,938,"Easy to order, loved it!",5,No,No,3,Pune,Neutral,Medium,Yes,In Stock,Incorrect
ORD004621,CUST6638,Swiggy Instamart,29:29.5,17,Grocery,1470,Packaging could be better.,3,No,No,3.2,Ahmedabad,Neutral,High,No,In Stock,Incorrect
ORD004622,CUST1324,Swiggy Instamart,12:29.5,26,Grocery,458,"Very late delivery, not happy.",2,No,Yes,2.3,Lucknow,Positive,Low,Yes,In Stock,Correct
ORD002997,CUST1104,Blinkit,12:29.5,21,Fruits & Vegetables,152,Items missing from order.,2,No,Yes,1.2,Ahmedabad,Positive,Low,No,In Stock,Correct
ORD004624,CUST2986,Blinkit,13:29.5,18,Personal Care,327,"Not fresh, disappointed.",2,No,Yes,4,Kolkata,Negative,Low,Yes,Out of Stock,Correct
ORD002528,CUST3725,Blinkit,24:29.5,28,Personal Care,1469,"Not fresh, disappointed.",2,No,Yes,2.2,Mumbai,Negative,Medium,Yes,In Stock,Incorrect
ORD000605,CUST8018,Blinkit,16:29.5,54,Personal Care,1482,"Very late delivery, not happy.",2,Yes,Yes,4.8,Bangalore,Neutral,Low,Yes,In Stock,Incorrect
ORD004627,CUST9821,Blinkit,54:29.5,39,Fruits & Vegetables,215,"Fast delivery, great service!",5,No,No,3.8,Chennai,Neutral,Low,Yes,Out of Stock,Correct
ORD004628,CUST3859,JioMart,54:29.5,38,Snacks,188,Wrong item delivered.,1,No,Yes,1.8,Mumbai,Neutral,Low,Yes,Out of Stock,Correct
ORD004032,CUST5203,Blinkit,53:29.5,30,Grocery,1485,"Not fresh, disappointed.",2,No,Yes,4.9,Hyderabad,Neutral,Medium,No,In Stock,Correct
ORD002964,CUST7819,Blinkit,49:29.5,20,Snacks,149,Excellent experience!,5,No,No,2.8,Lucknow,Positive,Medium,No,In Stock,Incorrect
ORD004631,CUST6326,JioMart,19:29.5,10,Beverages,549,Delivery person was rude.,2,No,Yes,1.7,Kolkata,Neutral,Medium,Yes,Out of Stock,Incorrect
ORD002617,CUST8501,Blinkit,35:29.5,17,Grocery,1493,"Not fresh, disappointed.",2,No,Yes,1,Ahmedabad,Negative,Medium,No,In Stock,Correct
ORD004633,CUST8987,Swiggy Instamart,43:29.5,35,Beverages,104,"Easy to order, loved it!",5,No,No,4.4,Bangalore,Positive,Low,No,In Stock,Incorrect
ORD001436,CUST7172,Blinkit,58:29.5,20,Personal Care,1494,Items missing from order.,2,No,Yes,3.4,Ahmedabad,Positive,High,Yes,Out of Stock,Correct
ORD004635,CUST2284,Blinkit,11:29.5,33,Snacks,261,Very satisfied with the service.,5,No,No,2.5,Jaipur,Positive,Low,Yes,Out of Stock,Correct
ORD004636,CUST7243,Swiggy Instamart,17:29.5,19,Grocery,1071,Packaging could be better.,3,No,No,2.6,Pune,Positive,High,No,In Stock,Correct
ORD004637,CUST5694,Swiggy Instamart,51:29.5,28,Fruits & Vegetables,386,Very satisfied with the service.,5,No,No,4.1,Chennai,Positive,Low,No,Out of Stock,Correct
ORD004638,CUST8598,Swiggy Instamart,16:29.5,30,Beverages,811,Wrong item delivered.,1,No,Yes,2.5,Kolkata,Positive,Medium,Yes,In Stock,Correct
ORD004639,CUST3373,Swiggy Instamart,27:29.5,27,Personal Care,1179,"Easy to order, loved it!",5,No,No,4.3,Jaipur,Negative,High,No,Out of Stock,Correct
ORD004640,CUST3745,Blinkit,03:29.5,37,Personal Care,1398,Items missing from order.,2,No,Yes,4.3,Jaipur,Negative,High,Yes,Out of Stock,Correct
ORD004641,CUST6527,Swiggy Instamart,37:29.5,22,Fruits & Vegetables,417,Items missing from order.,2,No,Yes,1.7,Hyderabad,Neutral,Low,No,In Stock,Correct
ORD004642,CUST7911,Swiggy Instamart,49:29.5,35,Snacks,366,Very satisfied with the service.,5,No,No,4.7,Lucknow,Neutral,Low,Yes,Out of Stock,Correct
ORD004643,CUST7631,JioMart,49:29.5,17,Personal Care,861,Packaging could be better.,3,No,No,3,Kolkata,Neutral,Medium,No,Out of Stock,Correct
ORD004644,CUST2168,Swiggy Instamart,36:29.5,8,Personal Care,1625,"Fast delivery, great service!",5,No,No,4.3,Delhi,Positive,High,Yes,Out of Stock,Incorrect
ORD004645,CUST2296,Swiggy Instamart,41:29.5,12,Fruits & Vegetables,336,Quick and reliable!,5,No,No,4.1,Lucknow,Neutral,Low,No,Out of Stock,Incorrect
ORD004646,CUST3654,JioMart,49:29.5,20,Dairy,598,Very satisfied with the service.,5,No,No,1.1,Lucknow,Negative,Medium,Yes,Out of Stock,Correct
ORD004647,CUST6629,JioMart,25:29.5,36,Personal Care,1803,"Easy to order, loved it!",5,No,No,3.8,Mumbai,Negative,High,No,Out of Stock,Incorrect
ORD002820,CUST1138,Blinkit,14:29.5,40,Grocery,1494,Packaging could be better.,3,No,No,4.8,Kolkata,Negative,High,No,In Stock,Correct
ORD004649,CUST6136,JioMart,29:29.5,27,Dairy,406,Wrong item delivered.,1,No,Yes,1.5,Delhi,Negative,Low,Yes,In Stock,Correct
ORD000982,CUST7248,Blinkit,57:29.5,35,Grocery,1497,"Very late delivery, not happy.",2,No,Yes,3.4,Mumbai,Negative,Medium,No,Out of Stock,Correct
ORD004651,CUST5773,JioMart,47:29.5,48,Grocery,1269,Delivery person was rude.,2,Yes,Yes,1.6,Kolkata,Positive,High,Yes,In Stock,Correct
ORD004652,CUST5382,JioMart,22:29.5,14,Dairy,213,"Very late delivery, not happy.",2,No,Yes,3,Bangalore,Positive,Low,No,Out of Stock,Incorrect
